name,doc_type,date,zip_code,county,full_address,source_id,geometry,doc_url
W. R. GRACE & CO.-CONN.,FCE,2017-08-21,49090.0,VAN BUREN,"1421 KALAMAZOO ST, SOUTH HAVEN, MI",B6519,"[-86.27303189999999, 42.3848496]",https://www.egle.state.mi.us/aps/downloads/srn/B6519/B6519_FCE_20170821.pdf
W. R. GRACE & CO.-CONN.,FCE,2020-10-06,49090.0,VAN BUREN,"1421 KALAMAZOO ST, SOUTH HAVEN, MI",B6519,"[-86.27303189999999, 42.3848496]",https://www.egle.state.mi.us/aps/downloads/srn/B6519/B6519_FCE_20201006.pdf
W. R. GRACE & CO.-CONN.,SAR,2017-08-21,49090.0,VAN BUREN,"1421 KALAMAZOO ST, SOUTH HAVEN, MI",B6519,"[-86.27303189999999, 42.3848496]",https://www.egle.state.mi.us/aps/downloads/srn/B6519/B6519_SAR_20170821.pdf
W. R. GRACE & CO.-CONN.,SAR,2020-10-06,49090.0,VAN BUREN,"1421 KALAMAZOO ST, SOUTH HAVEN, MI",B6519,"[-86.27303189999999, 42.3848496]",https://www.egle.state.mi.us/aps/downloads/srn/B6519/B6519_SAR_20201006.pdf
ABBOTT NUTRITION,FCE,2015-11-02,49091.0,SAINT JOSEPH,"901 N. CENTERVILLE, STURGIS, MI",A6380,"[-85.42611169999999, 41.8097434]",https://www.egle.state.mi.us/aps/downloads/srn/A6380/A6380_FCE_20151102.pdf
ABBOTT NUTRITION,FCE,2020-10-07,49091.0,SAINT JOSEPH,"901 N. CENTERVILLE, STURGIS, MI",A6380,"[-85.42611169999999, 41.8097434]",https://www.egle.state.mi.us/aps/downloads/srn/A6380/A6380_FCE_20201007.pdf
ABBOTT NUTRITION,SAR,2015-11-02,49091.0,SAINT JOSEPH,"901 N. CENTERVILLE, STURGIS, MI",A6380,"[-85.42611169999999, 41.8097434]",https://www.egle.state.mi.us/aps/downloads/srn/A6380/A6380_SAR_20151102.pdf
ABBOTT NUTRITION,SAR,2020-10-07,49091.0,SAINT JOSEPH,"901 N. CENTERVILLE, STURGIS, MI",A6380,"[-85.42611169999999, 41.8097434]",https://www.egle.state.mi.us/aps/downloads/srn/A6380/A6380_SAR_20201007.pdf
AMERICRAFT CARTON INC,RVN,2016-05-19,49091.0,SAINT JOSEPH,"305 WEST SOUTH STREET, STURGIS, MI",N7829,"[-85.4232095, 41.789158]",https://www.egle.state.mi.us/aps/downloads/srn/N7829/N7829_RVN_20160519.pdf
AMERICRAFT CARTON INC,VN,2016-04-27,49091.0,SAINT JOSEPH,"305 WEST SOUTH STREET, STURGIS, MI",N7829,"[-85.4232095, 41.789158]",https://www.egle.state.mi.us/aps/downloads/srn/N7829/N7829_VN_20160427.pdf
BURR OAK TOOL,SAR,2018-09-05,49091.0,SAINT JOSEPH,"69777 WHITE STREET, STURGIS, MI",P0816,"[-85.4233525, 41.7870446]",https://www.egle.state.mi.us/aps/downloads/srn/P0816/P0816_SAR_20180905.pdf
"LTI PRINTING, INC.",VN,2018-05-03,49091.0,SAINT JOSEPH,"518 N CENTERVILLE RD, STURGIS, MI",A6405,"[-85.4294973, 41.8038308]",https://www.egle.state.mi.us/aps/downloads/srn/A6405/A6405_VN_20180503.pdf
MARTIN PRODUCTS CO,RVN,2018-06-15,49091.0,SAINT JOSEPH,"66635 N-M66, STURGIS, MI",N1152,"[-85.4162695, 41.8307452]",https://www.egle.state.mi.us/aps/downloads/srn/N1152/N1152_RVN_20180615.pdf
MARTIN PRODUCTS CO,SAR,2014-02-26,49091.0,SAINT JOSEPH,"66635 N-M66, STURGIS, MI",N1152,"[-85.4162695, 41.8307452]",https://www.egle.state.mi.us/aps/downloads/srn/N1152/N1152_SAR_20140226.pdf
MARTIN PRODUCTS CO,VN,2018-06-06,49091.0,SAINT JOSEPH,"66635 N-M66, STURGIS, MI",N1152,"[-85.4162695, 41.8307452]",https://www.egle.state.mi.us/aps/downloads/srn/N1152/N1152_VN_20180606.pdf
"MORGAN OLSON, LLC",FCE,2015-03-30,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_FCE_20150330.pdf
"MORGAN OLSON, LLC",FCE,2017-08-28,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_FCE_20170828.pdf
"MORGAN OLSON, LLC",FCE,2018-12-11,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_FCE_20181211.pdf
"MORGAN OLSON, LLC",FCE,2021-08-25,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_FCE_20210825.pdf
"MORGAN OLSON, LLC",RVN,2018-12-26,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_RVN_20181226.pdf
"MORGAN OLSON, LLC",SAR,2015-03-30,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_SAR_20150330.pdf
"MORGAN OLSON, LLC",SAR,2017-08-28,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_SAR_20170828.pdf
"MORGAN OLSON, LLC",SAR,2018-12-11,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_SAR_20181211.pdf
"MORGAN OLSON, LLC",SAR,2021-08-25,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_SAR_20210825.pdf
"MORGAN OLSON, LLC",VN,2018-12-12,49091.0,SAINT JOSEPH,"1861 CENTERVILLE ROAD, STURGIS, MI",N0879,"[-85.4292961, 41.77870619999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0879/N0879_VN_20181212.pdf
"OWENS PRODUCTS, INC.",FCE,2015-02-20,49091.0,SAINT JOSEPH,"1107 PROGRESS ST., STURGIS, MI",N5257,"[-85.4322586, 41.8048896]",https://www.egle.state.mi.us/aps/downloads/srn/N5257/N5257_FCE_20150220.pdf
"OWENS PRODUCTS, INC.",SAR,2015-02-20,49091.0,SAINT JOSEPH,"1107 PROGRESS ST., STURGIS, MI",N5257,"[-85.4322586, 41.8048896]",https://www.egle.state.mi.us/aps/downloads/srn/N5257/N5257_SAR_20150220.pdf
"PRAIRIE RIVER WOODWORKING, LLC",FCE,2017-04-17,49091.0,SAINT JOSEPH,"60560 FILMORE RD, STURGIS, MI",N8315,"[-85.439532, 41.9184291]",https://www.egle.state.mi.us/aps/downloads/srn/N8315/N8315_FCE_20170417.pdf
"PRAIRIE RIVER WOODWORKING, LLC",RVN,2014-03-24,49091.0,SAINT JOSEPH,"60560 FILMORE RD, STURGIS, MI",N8315,"[-85.439532, 41.9184291]",https://www.egle.state.mi.us/aps/downloads/srn/N8315/N8315_RVN_20140324.pdf
"PRAIRIE RIVER WOODWORKING, LLC",RVN,2017-04-24,49091.0,SAINT JOSEPH,"60560 FILMORE RD, STURGIS, MI",N8315,"[-85.439532, 41.9184291]",https://www.egle.state.mi.us/aps/downloads/srn/N8315/N8315_RVN_20170424.pdf
"PRAIRIE RIVER WOODWORKING, LLC",VN,2014-03-11,49091.0,SAINT JOSEPH,"60560 FILMORE RD, STURGIS, MI",N8315,"[-85.439532, 41.9184291]",https://www.egle.state.mi.us/aps/downloads/srn/N8315/N8315_VN_20140311.pdf
"PRAIRIE RIVER WOODWORKING, LLC",VN,2017-04-17,49091.0,SAINT JOSEPH,"60560 FILMORE RD, STURGIS, MI",N8315,"[-85.439532, 41.9184291]",https://www.egle.state.mi.us/aps/downloads/srn/N8315/N8315_VN_20170417.pdf
SE-KURE DOME & MIRRORS,SAR,2014-02-26,49091.0,SAINT JOSEPH,"1139 HAINES BOULEVARD, STURGIS, MI",N7073,"[-85.43256029999999, 41.8186814]",https://www.egle.state.mi.us/aps/downloads/srn/N7073/N7073_SAR_20140226.pdf
STURGIS ELECTRIC MOTOR,SAR,2014-02-10,49091.0,SAINT JOSEPH,"703 N. CENTERVILLE RD., STURGIS, MI",N7540,"[-85.4279456, 41.806347]",https://www.egle.state.mi.us/aps/downloads/srn/N7540/N7540_SAR_20140210.pdf
"SUMMIT POLYMERS, INC -  SYNTECH PLANT",FCE,2017-07-25,49091.0,SAINT JOSEPH,"1211 PROGRESS ST, STURGIS, MI",N1935,"[-85.4346849, 41.8046835]",https://www.egle.state.mi.us/aps/downloads/srn/N1935/N1935_FCE_20170725.pdf
"SUMMIT POLYMERS, INC -  SYNTECH PLANT",RVN,2017-08-14,49091.0,SAINT JOSEPH,"1211 PROGRESS ST, STURGIS, MI",N1935,"[-85.4346849, 41.8046835]",https://www.egle.state.mi.us/aps/downloads/srn/N1935/N1935_RVN_20170814.pdf
"SUMMIT POLYMERS, INC -  SYNTECH PLANT",SAR,2014-02-25,49091.0,SAINT JOSEPH,"1211 PROGRESS ST, STURGIS, MI",N1935,"[-85.4346849, 41.8046835]",https://www.egle.state.mi.us/aps/downloads/srn/N1935/N1935_SAR_20140225.pdf
"SUMMIT POLYMERS, INC -  SYNTECH PLANT",VN,2017-07-25,49091.0,SAINT JOSEPH,"1211 PROGRESS ST, STURGIS, MI",N1935,"[-85.4346849, 41.8046835]",https://www.egle.state.mi.us/aps/downloads/srn/N1935/N1935_VN_20170725.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,FCE,2014-06-30,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_FCE_20140630.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,FCE,2016-08-11,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_FCE_20160811.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,FCE,2018-01-24,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_FCE_20180124.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,SAR,2014-06-30,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_SAR_20140630.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,SAR,2016-08-11,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_SAR_20160811.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,SAR,2018-01-24,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_SAR_20180124.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,SAR,2020-03-06,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_SAR_20200306.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,TEST,2014-01-24,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_TEST_20140124.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,TEST,2017-06-13,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_TEST_20170613.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,TEST,2018-11-01,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_TEST_20181101.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,TEST,2019-11-06,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_TEST_20191106.pdf
CMS GENERATION KALAMAZOO RIVER GENERATING STATION,TEST,2020-09-02,49093.0,KALAMAZOO,"6900 EAST MICHIGAN AVENUE, COMSTOCK TWP, MI",N6731,"[-85.49317339999999, 42.2882953]",https://www.egle.state.mi.us/aps/downloads/srn/N6731/N6731_TEST_20200902.pdf
"AMERICAN AXLE & MANUFACTURING,  INC",SAR,2014-07-16,49093.0,SAINT JOSEPH,"ONE MANUFACTURING DR, THREE RIVERS, MI",B6633,"[-85.64208649999999, 41.9573087]",https://www.egle.state.mi.us/aps/downloads/srn/B6633/B6633_SAR_20140716.pdf
AQUATIC CO,FCE,2014-06-13,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_FCE_20140613.pdf
AQUATIC CO,FCE,2016-01-26,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_FCE_20160126.pdf
AQUATIC CO,FCE,2018-09-11,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_FCE_20180911.pdf
AQUATIC CO,FCE,2020-10-07,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_FCE_20201007.pdf
AQUATIC CO,SAR,2014-06-13,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_SAR_20140613.pdf
AQUATIC CO,SAR,2018-09-11,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_SAR_20180911.pdf
AQUATIC CO,SAR,2020-10-07,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_SAR_20201007.pdf
AQUATIC CO,TEST,2016-09-22,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_TEST_20160922.pdf
AQUATIC CO,TEST,2021-09-21,49093.0,SAINT JOSEPH,"888 W BROADWAY RD, THREE RIVERS, MI",B2025,"[-85.6453336, 41.9313949]",https://www.egle.state.mi.us/aps/downloads/srn/B2025/B2025_TEST_20210921.pdf
"FASTENER COATINGS, INC.",FCE,2015-07-15,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_FCE_20150715.pdf
"FASTENER COATINGS, INC.",FCE,2018-11-13,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_FCE_20181113.pdf
"FASTENER COATINGS, INC.",RVN,2015-08-18,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_RVN_20150818.pdf
"FASTENER COATINGS, INC.",RVN,2018-12-11,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_RVN_20181211.pdf
"FASTENER COATINGS, INC.",RVN,2018-12-12,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_RVN_20181212.pdf
"FASTENER COATINGS, INC.",RVN,2019-07-17,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_RVN_20190717.pdf
"FASTENER COATINGS, INC.",RVN,2019-08-02,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_RVN_20190802.pdf
"FASTENER COATINGS, INC.",SAR,2018-11-13,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_SAR_20181113.pdf
"FASTENER COATINGS, INC.",VN,2015-07-15,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_VN_20150715.pdf
"FASTENER COATINGS, INC.",VN,2018-11-14,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_VN_20181114.pdf
"FASTENER COATINGS, INC.",VN,2019-06-27,49093.0,SAINT JOSEPH,"1111  RIVER  ROAD, THREE RIVERS, MI",N0760,"[-85.6214545, 41.9397186]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N0760_VN_20190627.pdf
ORCHARD HILL SANITARY LANDFILL,SAR,2019-08-02,49098.0,BERRIEN,"3290 HENNESEY RD, WATERVLIET, MI",N5719,"[-86.28250419999999, 42.17186239999999]",https://www.egle.state.mi.us/aps/downloads/srn/N0760/N5719_SAR_20190802.pdf
INTERNATIONAL PAPER,RVN,2014-05-01,49093.0,SAINT JOSEPH,"1321 THIRD STREET, THREE RIVERS, MI",B7985,"[-85.6316033, 41.93002329999999]",https://www.egle.state.mi.us/aps/downloads/srn/B7985/B7985_RVN_20140501.pdf
INTERNATIONAL PAPER,VN,2014-04-03,49093.0,SAINT JOSEPH,"1321 THIRD STREET, THREE RIVERS, MI",B7985,"[-85.6316033, 41.93002329999999]",https://www.egle.state.mi.us/aps/downloads/srn/B7985/B7985_VN_20140403.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",ACO,2018-12-20,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_ACO_20181220.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",ENFN,2018-08-22,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_ENFN_20180822.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",FCE,2014-07-08,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_FCE_20140708.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",FCE,2016-06-20,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_FCE_20160620.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",FCE,2018-05-31,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_FCE_20180531.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",RVN,2014-08-01,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_RVN_20140801.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",RVN,2018-05-17,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_RVN_20180517.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",RVN,2018-08-13,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_RVN_20180813.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",RVN,2020-05-27,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_RVN_20200527.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",RVN,2021-10-21,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_RVN_20211021.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",SAR,2016-06-20,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_SAR_20160620.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",SAR,2018-05-31,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_SAR_20180531.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",SAR,2020-09-01,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_SAR_20200901.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",SAR,2021-09-30,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_SAR_20210930.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",STIP,2020-06-05,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_STIP_20200605.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",TEST,2015-02-26,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_TEST_20150226.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",TEST,2017-09-07,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_TEST_20170907.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",TEST,2018-09-05,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_TEST_20180905.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",VN,2014-07-08,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_VN_20140708.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",VN,2018-04-23,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_VN_20180423.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",VN,2018-07-16,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_VN_20180716.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",VN,2020-05-11,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_VN_20200511.pdf
"METAL TECHNOLOGIES, INC. THREE RIVERS GRAY IRON",VN,2021-10-18,49093.0,SAINT JOSEPH,"429  FOURTH STREET, THREE RIVERS, MI",B2015,"[-85.63096080000001, 41.938663]",https://www.egle.state.mi.us/aps/downloads/srn/B2015/B2015_VN_20211018.pdf
SOUTHERN MICHIGAN RUBBER INC,RVN,2017-01-09,49093.0,CASS,"10298 M-60 WEST, THREE RIVERS, MI",N8328,"[-85.76578339999999, 41.90478179999999]",https://www.egle.state.mi.us/aps/downloads/srn/N8328/N8328_RVN_20170109.pdf
SOUTHERN MICHIGAN RUBBER INC,VN,2016-12-15,49093.0,CASS,"10298 M-60 WEST, THREE RIVERS, MI",N8328,"[-85.76578339999999, 41.90478179999999]",https://www.egle.state.mi.us/aps/downloads/srn/N8328/N8328_VN_20161215.pdf
